雨の日と月曜日は,カーペンターズ,カーペンターズ・ゴールド,カーペンターズ・ゴールド,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,ベスト・プライス～カーペンターズ・ベスト,イフ・アイ・ワー・ア・カーペンター～カーペンターズに捧ぐ,スーパー・ベスト,アンソロジー【Disc.1&Disc.2】,青春の輝き 2～ラヴ・ソングス,バイ・リクエスト,スーパースター,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,シングルズ 1969-1973,THIS COVER,青春の輝き～上松美香 PLAYS カーペンターズ(通常盤),イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～,Sing Once More～Dear Carpenters～,新たなる輝き～イエスタディ・ワンス・モア,A&M グレイテスト・ヒッツ,遙かなる影～CLOSE TO YOU,ホワット・ア・ワンダフル・ワールド
青春の輝き,トップ オブ ザ ワールド～カーペンターズ,トップ オブ ザ ワールド～カーペンターズ,カーペンターズ・ゴールド,カーペンターズ・ゴールド,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,ベスト・プライス～カーペンターズ・ベスト,スーパー・ベスト,アンソロジー【Disc.3&Disc.4】,青春の輝き 2～ラヴ・ソングス,バイ・リクエスト,見つめあう恋,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,ストライク!-ベスト・フォー・40s-,ミルク・ボッサ・プレゼンツ・マルセラ 2,EN L'AIR 1/fのゆらぎ～洋楽スタンダードヒット作品集,青春の輝き～上松美香 PLAYS カーペンターズ(通常盤),イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～,Sing Once More～Dear Carpenters～,CARPENTERS～インストゥルメンタル・コレクション,新たなる輝き～イエスタディ・ワンス・モア,イエスタデイ ワンス モア,カナリア,A CAPPELLA
イエスタデイ・ワンス・モア,トップ オブ ザ ワールド～カーペンターズ,トップ オブ ザ ワールド～カーペンターズ,カーペンターズ・ゴールド,カーペンターズ・ゴールド,カーペンターズ・フォーエバー,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,ベスト・プライス～カーペンターズ・ベスト,イフ・アイ・ワー・ア・カーペンター～カーペンターズに捧ぐ,イエスタディ・ワンス・モア,イエスタディ・ワンス・モア,スーパー・ベスト,バイ・リクエスト,ナウ・アンド・ゼン,ナウ・アンド・ゼン,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,オルゴールRecollectセレクション GREATEST POP HITS,シングルズ 1969-1973,ユア・ソング～フォーエヴァー,青春の輝き～上松美香 PLAYS カーペンターズ(通常盤),まどろみたいむ～手まわしオルゴール～,イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～,Sing Once More～Dear Carpenters～,1998-2004,CARPENTERS～インストゥルメンタル・コレクション,新たなる輝き～イエスタディ・ワンス・モア,イエスタデイ ワンス モア,遙かなる影～CLOSE TO YOU,yours;Gift,ポピュラー30年史 ユウ・アー・マイ・サンシャインからマイ・ウェイまで
遙かなる影,トップ オブ ザ ワールド～カーペンターズ,トップ オブ ザ ワールド～カーペンターズ,カーペンターズ・ゴールド,カーペンターズ・フォーエバー,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,ベスト・プライス～カーペンターズ・ベスト,イフ・アイ・ワー・ア・カーペンター～カーペンターズに捧ぐ,アンソロジー【Disc.1&Disc.2】,青春の輝き 2～ラヴ・ソングス,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1973,カナリー・テレビ・プラス・コマーシャル,EN L'AIR 1/fのゆらぎ～洋楽スタンダードヒット作品集,イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～,イエスタデイ ワンス モア,遙かなる影～CLOSE TO YOU,遙かなる影～CLOSE TO YOU
愛にさよならを,カーペンターズ・ゴールド,カーペンターズ・ゴールド,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),ベスト・プライス～カーペンターズ・ベスト,イエスタディ・ワンス・モア,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,アンソロジー【Disc.3&Disc.4】,青春の輝き 2～ラヴ・ソングス,ア・ソング・フォー・ユー,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,シングルズ 1969-1973,青春の輝き～上松美香 PLAYS カーペンターズ(通常盤),Sing Once More～Dear Carpenters～,CARPENTERS～インストゥルメンタル・コレクション,新たなる輝き～イエスタディ・ワンス・モア,イエスタデイ ワンス モア
小さな愛の願い,カーペンターズ・ゴールド,カーペンターズ・ゴールド,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),ベスト・プライス～カーペンターズ・ベスト,イフ・アイ・ワー・ア・カーペンター～カーペンターズに捧ぐ,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,ア・ソング・フォー・ユー,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,シングルズ 1969-1973
愛は夢の中に,カーペンターズ・ゴールド,カーペンターズ・ゴールド,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,ベスト・プライス～カーペンターズ・ベスト,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,アンソロジー【Disc.3&Disc.4】,青春の輝き 2～ラヴ・ソングス,ア・ソング・フォー・ユー,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,青春の輝き～上松美香 PLAYS カーペンターズ(通常盤),遥かなる影～カーペンターズ・コネクション,遥かなる影～カーペンターズ・コネクション,イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～,CARPENTERS～インストゥルメンタル・コレクション,イエスタデイ ワンス モア,A&M グレイテスト・ヒッツ,ゾーズ・アイズ
レインボウ・コネクション,カーペンターズ・ゴールド,カーペンターズ・ゴールド,レインボウ・コネクション～アズ・タイム・ゴーズ・バイ
シング,カーペンターズ・ゴールド,カーペンターズ・ゴールド,カーペンターズ・フォーエバー,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),ベスト・プライス～カーペンターズ・ベスト,スーパー・ベスト,アンソロジー【Disc.1&Disc.2】,バイ・リクエスト,ナウ・アンド・ゼン,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,シングルズ 1969-1973,ミルク・ボッサ・プレゼンツ・マルセラ,青春の輝き～上松美香 PLAYS カーペンターズ(通常盤),イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～,Sing Once More～Dear Carpenters～,遙かなる影～CLOSE TO YOU,柴矢裕美と歌おうレッツ・シング!!～「おさかな天国」から「ニッキ・ニャッキ」まで～,草原の輝き
ジャンバラヤ,カーペンターズ・ゴールド,カーペンターズ・ゴールド,カーペンターズ・フォーエバー,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,アンソロジー【Disc.1&Disc.2】,ナウ・アンド・ゼン,オルゴールRecollectセレクション GREATEST POP HITS,青春の輝き～上松美香 PLAYS カーペンターズ(通常盤),イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～,Sing Once More～Dear Carpenters～
タッチ・ミー,カーペンターズ・ゴールド,カーペンターズ・ゴールド,カーペンターズ・フォーエバー,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,ベスト・プライス～カーペンターズ・ベスト,アンソロジー【Disc.3&Disc.4】,メイド・イン・アメリカ,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981
プリーズ・ミスター・ポストマン,カーペンターズ・ゴールド,カーペンターズ・ゴールド,カーペンターズ・フォーエバー,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,ベスト・プライス～カーペンターズ・ベスト,緑の地平線(ホライゾン),緑の地平線(ホライゾン),シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981
ソリテアー,カーペンターズ・ゴールド,カーペンターズ・ゴールド,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,イフ・アイ・ワー・ア・カーペンター～カーペンターズに捧ぐ,青春の輝き 2～ラヴ・ソングス,緑の地平線(ホライゾン),緑の地平線(ホライゾン),イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～
愛のプレリュード,カーペンターズ・ゴールド,カーペンターズ・ゴールド,カーペンターズ・フォーエバー,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,ベスト・プライス～カーペンターズ・ベスト,イフ・アイ・ワー・ア・カーペンター～カーペンターズに捧ぐ,スーパー・ベスト,アンソロジー【Disc.1&Disc.2】,青春の輝き 2～ラヴ・ソングス,バイ・リクエスト,遙かなる影,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,「ミュリエルの結婚」サウンドトラック,シングルズ 1969-1973,青春の輝き～上松美香 PLAYS カーペンターズ(通常盤),遥かなる影～カーペンターズ・コネクション,イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～,Sing Once More～Dear Carpenters～,CARPENTERS～インストゥルメンタル・コレクション,新たなる輝き～イエスタディ・ワンス・モア,イエスタデイ ワンス モア,A&M グレイテスト・ヒッツ,シルヴァーバード,マイ・ハート・イズ・ホーム,オールド・ファッションド・ラヴ・ソング,ゾーズ・アイズ,ヴェリー・ディオンヌ
遥かなる影,カーペンターズ・ゴールド,スーパー・ベスト,バイ・リクエスト,遙かなる影,シングルズ 1969-1981,A&M-ソングズ オブ バカラック,青春の輝き～上松美香 PLAYS カーペンターズ(通常盤),遥かなる影～カーペンターズ・コネクション,Sing Once More～Dear Carpenters～,CARPENTERS～インストゥルメンタル・コレクション,R40'S SURE THINGS!! 本命洋楽カバー集～イエスタディ・ワンス・モア,yours;Gift
マスカレード,カーペンターズ・ゴールド,カーペンターズ・ゴールド,カーペンターズ・フォーエバー,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,アンソロジー【Disc.1&Disc.2】,青春の輝き 2～ラヴ・ソングス,ナウ・アンド・ゼン,イエスタディ・ワンス・モア,遥かなる影～カーペンターズ・コネクション,イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～,イエスタデイ ワンス モア,ソングズ・オブ・アワ・タイム
涙の乗車券,カーペンターズ・ゴールド,カーペンターズ・ゴールド,カーペンターズ・フォーエバー,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,ベスト・プライス～カーペンターズ・ベスト,スーパー・ベスト,アンソロジー【Disc.1&Disc.2】,バイ・リクエスト,涙の乗車券,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,シングルズ 1969-1973,Sing Once More～Dear Carpenters～
オンリー・イエスタデイ,カーペンターズ・ゴールド,カーペンターズ・ゴールド,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,ベスト・プライス～カーペンターズ・ベスト,イエスタディ・ワンス・モア,アンソロジー【Disc.3&Disc.4】,青春の輝き 2～ラヴ・ソングス,緑の地平線(ホライゾン),シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～,CARPENTERS～インストゥルメンタル・コレクション
リーヴ・イエスタデイ・ビハインド,カーペンターズ・ゴールド,カーペンターズ・ゴールド,カーペンターズ40/40 ～ベスト・セレクション(通常盤),レインボウ・コネクション～アズ・タイム・ゴーズ・バイ
見つめあう恋,カーペンターズ・フォーエバー,青春の輝き～ベスト・オブ・カーペンターズ,アンソロジー【Disc.3&Disc.4】,見つめあう恋,イエスタディ・ワンス・モア,遥かなる影～カーペンターズ・コネクション,CARPENTERS～インストゥルメンタル・コレクション
恋よさようなら,カーペンターズ・フォーエバー,遙かなる影
愛にさようならを,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,イフ・アイ・ワー・ア・カーペンター～カーペンターズに捧ぐ
ハーティング・イーチ・アザー,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,ベスト・プライス～カーペンターズ・ベスト,イフ・アイ・ワー・ア・カーペンター～カーペンターズに捧ぐ,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,アンソロジー【Disc.3&Disc.4】,青春の輝き 2～ラヴ・ソングス,ア・ソング・フォー・ユー,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981,シングルズ 1969-1973,遙かなる影～CLOSE TO YOU
遠い思い出,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ
ふたりのラヴ・ソング,イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,イエスタディ・ワンス・モア,シングルズ 1969-1981,遙かなる影～CLOSE TO YOU
星空への旅立ち(コーリング・オキュパンツ),イエスタディ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ
スウィート・スマイル,青春の輝き～ベスト・オブ・カーペンターズ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),アンソロジー【Disc.3&Disc.4】,パッセージ,イエスタディ・ワンス・モア
ラヴ・イズ・サレンダー,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,遙かなる影
メイビー・イッツ・ユー,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,遙かなる影
リーズン・トゥ・ビリーヴ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,遙かなる影,遥かなる影～カーペンターズ・コネクション,遥かなる影～カーペンターズ・コネクション
愛のゆくえ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),青春の輝き 2～ラヴ・ソングス,愛の軌跡～ラヴラインズ
ワン・モア・タイム,カーペンターズ40/40 ～ベスト・セレクション(通常盤),見つめあう恋
遠い想い出,カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ,カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,ベスト・プライス～カーペンターズ・ベスト,アンソロジー【Disc.1&Disc.2】,メイド・イン・アメリカ,シングルズ 1969-1981,イエスタディ・ワンス・モア,シングルズ 1969-1981
クリスタル・ララバイ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,ア・ソング・フォー・ユー
アイ・ビリーヴ・ユー,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,ベスト・プライス～カーペンターズ・ベスト,メイド・イン・アメリカ,シングルズ 1969-1981,シングルズ 1969-1981
動物と子供達の詩,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,ア・ソング・フォー・ユー
星空に愛を(コーリング・オキュパンツ),カーペンターズ40/40 ～ベスト・セレクション(通常盤),イエスタディ・ワンス・モア
ナウ,カーペンターズ40/40 ～ベスト・セレクション(通常盤),アンソロジー【Disc.3&Disc.4】
ア・ソング・フォー・ユー,カーペンターズ40/40 ～ベスト・セレクション(通常盤),トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,アンソロジー【Disc.1&Disc.2】,青春の輝き 2～ラヴ・ソングス,ア・ソング・フォー・ユー,ア・ソング・フォー・ユー,遥かなる影～カーペンターズ・コネクション,遥かなる影～カーペンターズ・コネクション,遥かなる影～カーペンターズ・コネクション,エヴリシング・マスト・チェンジ,エヴリシング・マスト・チェンジ(紙ジャケット仕様)(HYB)
オーディナリー・フール,カーペンターズ40/40 ～ベスト・セレクション(通常盤),A&M グレイテスト・ヒッツ
すばらしき人生,カーペンターズ40/40 ～ベスト・セレクション(通常盤),メイド・イン・アメリカ
ユア・ベイビー,カーペンターズ40/40 ～ベスト・セレクション(通常盤),遥かなる影～カーペンターズ・コネクション
ベイビー・イッツ・ユー,カーペンターズ40/40 ～ベスト・セレクション(通常盤),カーペンターズ ～20/20 ベスト・オブ・ベスト・セレクション,遙かなる影,バート・バカラック・プレゼンツ・スウィート・メロディーズ,遥かなる影～カーペンターズ・コネクション
涙の色は,カーペンターズ40/40 ～ベスト・セレクション(通常盤),メイド・イン・アメリカ
イエスタデイ・ワンス・モア(リミックス),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ
スーパースター(リミックス),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ
雨の日と月曜日は(リミックス),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ
トップ・オブ・ザ・ワールド(シングル・ミックス),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ
愛にさようならを(リミックス),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ
愛のプレリュード(リミックス),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ
星空への旅立ち(コーリング・オキュパンツ)(リミックス),イエスタデイ・ワンス・モア/カーペンターズ・ゼア・グレイテスト・ヒッツ
二人のラヴ・ソング,ベスト・プライス～カーペンターズ・ベスト,アンソロジー【Disc.1&Disc.2】,青春の輝き 2～ラヴ・ソングス,パッセージ,シングルズ 1969-1981
ふたりの誓い(リプライズ),ベスト・プライス～カーペンターズ・ベスト,シングルズ 1969-1981,シングルズ 1969-1981
星空への旅立ち～コーリング・オキュパンツ,イフ・アイ・ワー・ア・カーペンター～カーペンターズに捧ぐ
動物と子供たちの詩,イフ・アイ・ワー・ア・カーペンター～カーペンターズに捧ぐ,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,アンソロジー【Disc.1&Disc.2】,イエスタディ・ワンス・モア
明日への旅路,スーパー・ベスト,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,バイ・リクエスト,ア・ソング・フォー・ユー
ミスター・グーダー,スーパー・ベスト,アンソロジー【Disc.3&Disc.4】,バイ・リクエスト,遙かなる影
ユー,スーパー・ベスト,バイ・リクエスト,見つめあう恋,遥かなる影～カーペンターズ・コネクション
微笑の泉,スーパー・ベスト,バイ・リクエスト,見つめあう恋
ハッピー,スーパー・ベスト,バイ・リクエスト,緑の地平線(ホライゾン),緑の地平線(ホライゾン)
アイ・キャント・メイク・ミュージック,スーパー・ベスト,バイ・リクエスト,ナウ・アンド・ゼン
オンリー・イエスタディ,スーパー・ベスト,バイ・リクエスト,緑の地平線(ホライゾン)
愛は永遠,スーパー・ベスト
インター・ミッション,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド
フラット・バロック,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,ア・ソング・フォー・ユー,新たなる輝き～イエスタディ・ワンス・モア
ピアノ・ピッカー,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,トップ・オブ・ザ・ワールド,ア・ソング・フォー・ユー
インターミッション,トップ・オブ・ザ・ワールド,ア・ソング・フォー・ユー,イエスタデイ・ワンス・モア～TRIBUTE TO THE CARPENTERS～
